2143,F,163
2144,M,195
2145,F,149
2146,F,152
2147,M,185
2148,M,182
2149,M,172
2150,F,155
2151,M,191
2152,F,163
2153,M,173
2154,F,150
2155,F,150
2156,M,188
2157,M,185
2158,F,169
2159,F,160
2160,M,170
2161,F,158
2162,F,176
2163,F,152
2164,F,165
2165,M,177
2166,F,159
2167,M,194
2168,M,181
2169,F,155
2170,M,167
2171,M,185
2172,F,138
2173,M,184
2174,F,165
2175,F,165
2176,F,162
2177,F,147
2178,F,162
2179,F,167
2180,M,169
2181,F,154
2182,F,168
2183,M,176
2184,F,140
2185,F,158
2186,F,152
2187,M,201
2188,F,143
2189,M,174
2190,F,148
2191,F,164
2192,F,167
2193,M,165
2194,M,172
2195,F,162
2196,F,165
2197,F,165
2198,M,162
2199,F,139
2200,M,196
2201,M,181
2202,F,161
2203,F,181
2204,M,183
2205,M,182
2206,M,178
2207,F,163
2208,F,153
2209,M,167
2210,F,157
2211,F,161
2212,M,169
2213,M,187
2214,F,158
2215,M,185
2216,F,159
2217,M,178
2218,F,168
2219,M,203
2220,M,187
2221,M,175
2222,F,161
2223,M,175
2224,F,151
2225,M,181
2226,M,191
2227,M,176
2228,F,147
2229,M,175
2230,M,181
2231,M,185
2232,M,167
2233,M,185
2234,M,175
2235,M,196
2236,M,170
2237,M,184
2238,M,172
2239,F,160
2240,M,173
2241,F,162
2242,F,176
2243,F,155
2244,M,165
2245,F,174
2246,F,157
2247,M,192
2248,M,184
2249,F,161
2250,M,197
2251,M,196
2252,F,169
2253,F,156
2254,M,176
2255,F,147
2256,F,177
2257,F,162
2258,F,164
2259,F,166
2260,F,159
2261,M,191
2262,M,173
2263,M,165
2264,F,148
2265,F,150
2266,M,175
2267,M,185
2268,M,186
2269,M,168
2270,F,164
2271,F,169
2272,M,189
2273,M,185
2274,F,155
2275,M,180
2276,F,148
2277,M,165
2278,M,171
2279,M,186
2280,F,165
2281,M,196
2282,M,159
2283,F,168
2284,M,173
2285,M,163
2286,F,159
2287,M,170
2288,F,150
2289,F,164
2290,F,168
2291,M,195
2292,F,164
2293,F,156
2294,F,147
2295,F,153
2296,M,182
2297,F,159
2298,M,185
2299,F,174
2300,F,170
2301,M,167
2302,M,175
2303,F,158
2304,M,181
2305,F,176
2306,F,170
2307,F,158
2308,M,185
2309,M,180
2310,F,147
2311,F,167
2312,F,153
2313,M,175
2314,F,159
2315,M,192
2316,F,173
2317,M,169
2318,F,158
2319,F,171
2320,F,162
2321,F,173
2322,M,176
2323,F,158
2324,F,164
2325,M,176
2326,F,135
2327,M,181
2328,F,147
2329,F,166
2330,F,167
2331,F,159
2332,F,146
2333,F,165
2334,M,172
2335,M,175
2336,M,180
2337,F,168
2338,M,166
2339,F,160
2340,F,162
2341,M,168
2342,M,195
2343,M,179
2344,M,185
2345,F,150
2346,M,197
2347,F,158
2348,M,191
2349,M,170
2350,M,182
2351,F,167
2352,F,157
2353,F,164
2354,F,161
2355,M,180
2356,M,177
2357,M,172
2358,M,181
2359,M,172
2360,M,184
2361,M,180
2362,F,168
2363,F,154
2364,M,177
2365,F,148
2366,M,178
2367,M,171
2368,F,154
2369,F,145
2370,M,182
2371,F,177
2372,F,157
2373,F,159
2374,F,175
2375,F,145
2376,F,167
2377,F,157
2378,M,173
2379,F,164
2380,M,197
2381,M,186
2382,F,166
2383,F,159
2384,M,173
2385,F,155
2386,F,169
2387,M,170
2388,M,196
2389,F,161
2390,F,181
2391,F,149
2392,M,173
2393,F,154
2394,F,170
2395,F,135
2396,M,185
2397,M,182
2398,M,192
2399,F,156
2400,F,158
2401,F,158
2402,M,173
2403,F,154
2404,F,151
2405,F,179
2406,M,202
2407,M,188
2408,M,180
2409,F,163
2410,F,152
2411,F,162
2412,F,155
2413,M,185
2414,M,200
2415,M,179
2416,M,188
2417,F,153
2418,F,160
2419,M,166
2420,M,177
2421,M,172
2422,F,147
2423,M,174
2424,F,151
2425,M,192
2426,M,175
2427,M,170
2428,F,165
2429,M,162
2430,M,178
2431,M,176
2432,F,137
2433,F,170
2434,M,175
2435,F,173
2436,M,167
2437,M,181
2438,M,193
2439,F,188
2440,M,184
2441,F,149
2442,F,143
2443,F,144
2444,F,155
2445,M,173
2446,F,168
2447,M,178
2448,F,145
2449,M,159
2450,M,177
2451,M,180
2452,M,170
2453,M,192
2454,F,151
2455,M,167
2456,F,168
2457,M,183
2458,M,172
2459,M,179
2460,F,156
2461,M,158
2462,F,157
2463,F,164
2464,M,168
2465,M,165
2466,M,181
2467,F,177
2468,F,158
2469,M,167
2470,M,191
2471,M,177
2472,M,172
2473,M,171
2474,M,195
2475,F,168
2476,F,172
2477,F,155
2478,M,174
2479,M,198
2480,F,152
2481,F,168
2482,M,204
2483,M,193
2484,F,149
2485,F,159
2486,F,149
2487,F,181
2488,F,161
2489,M,185
2490,F,154
2491,M,177
2492,M,171
2493,F,148
2494,M,183
2495,F,165
2496,F,157
2497,M,161
2498,M,191
2499,M,165
2500,M,184
2501,F,144
2502,M,194
2503,F,178
2504,F,152
2505,M,188
2506,F,146
2507,F,168
2508,F,172
2509,F,148
2510,F,167
2511,M,181
2512,F,165
2513,M,176
2514,M,174
2515,F,171
2516,F,178
2517,M,182
2518,F,163
2519,F,167
2520,F,165
2521,M,188
2522,F,162
2523,F,157
2524,F,169
2525,M,189
2526,M,177
2527,M,190
2528,F,151
2529,M,180
2530,M,185
2531,F,162
2532,F,172
2533,F,146
2534,F,142
2535,M,167
2536,F,147
2537,M,194
2538,F,150
2539,F,167
2540,M,207
2541,M,172
2542,F,157
2543,M,162
2544,M,171
2545,F,171
2546,F,154
2547,F,170
2548,M,193
2549,F,158
2550,F,139
2551,M,172
2552,M,176
2553,M,163
2554,M,189
2555,F,156
2556,M,187
2557,M,178
2558,M,171
2559,F,139
2560,F,162
2561,F,176
2562,M,174
2563,M,174
2564,F,167
2565,F,154
2566,M,189
2567,F,171
2568,M,183
2569,F,175
2570,M,178
2571,M,196
2572,M,187
2573,M,171
2574,M,176
2575,M,177
2576,M,184
2577,F,137
2578,M,167
2579,M,164
2580,M,176
2581,M,171
2582,F,171
2583,F,142
2584,M,167
2585,M,178
2586,M,172
2587,F,170
2588,F,175
2589,M,176
2590,F,164
2591,F,166
2592,M,176
2593,M,180
2594,F,159
2595,M,176
2596,M,163
2597,M,182
2598,F,166
2599,F,159
2600,F,166
2601,M,173
2602,M,192
2603,M,190
2604,M,166
2605,M,196
2606,M,165
2607,M,182
2608,F,167
2609,F,170
2610,M,174
2611,M,184
2612,M,178
2613,F,150
2614,F,165
2615,F,168
2616,M,174
2617,M,192
2618,M,178
2619,F,164
2620,M,179
2621,F,167
2622,M,171
2623,M,182
2624,F,152
2625,M,171
2626,M,190
2627,M,175
2628,F,155
2629,F,161
2630,F,158
2631,M,178
2632,F,159
2633,F,157
2634,F,162
2635,F,146
2636,M,199
2637,F,181
2638,M,175
2639,F,175
2640,M,173
2641,F,156
2642,F,144
2643,F,167
2644,M,195
2645,M,171
2646,M,190
2647,F,167
2648,F,159
2649,F,142
2650,F,149
2651,M,172
2652,F,167
2653,F,156
2654,M,176
2655,F,148
2656,M,188
2657,F,148
2658,F,149
2659,M,191
2660,M,164
2661,M,158
2662,F,159
2663,F,166
2664,M,181
2665,F,163
2666,M,200
2667,M,187
2668,M,184
2669,M,178
2670,M,183
2671,M,173
2672,F,155
2673,F,171
2674,F,160
2675,M,179
2676,M,174
2677,M,176
2678,M,175
2679,M,178
2680,M,170
2681,F,152
2682,M,167
2683,F,163
2684,F,134
2685,F,155
2686,M,183
2687,F,164
2688,F,154
2689,F,160
2690,M,158
2691,F,179
2692,M,178
2693,F,173
2694,M,192
2695,F,164
2696,F,154
2697,M,177
2698,F,160
2699,M,177
2700,F,173
2701,F,164
2702,F,170
2703,F,152
2704,F,154
2705,M,161
2706,M,186
2707,F,147
2708,F,158
2709,M,181
2710,M,179
2711,M,195
2712,F,161
2713,M,179
2714,M,166
2715,F,163
2716,M,205
2717,M,179
2718,M,174
2719,F,144
2720,M,186
2721,F,166
2722,M,177
2723,M,186
2724,F,154
2725,M,175
2726,F,161
2727,F,146
2728,M,174
2729,F,143
2730,M,171
2731,M,178
2732,F,160
2733,M,194
2734,M,190
2735,F,178
2736,M,174
2737,M,182
2738,M,177
2739,F,171
2740,M,183
2741,F,159
2742,F,137
2743,F,160
2744,F,143
2745,M,188
2746,F,163
2747,M,184
2748,M,189
2749,M,180
2750,F,147
2751,F,173
2752,F,160
2753,M,166
2754,M,178
2755,F,164
2756,M,186
2757,M,191
2758,F,160
2759,M,181
2760,F,157
2761,F,160
2762,F,174
2763,F,167
2764,F,142
2765,M,186
2766,F,159
2767,F,140
2768,M,165
2769,F,162
2770,F,163
2771,M,168
2772,F,155
2773,M,199
2774,M,185
2775,F,156
2776,M,167
2777,F,162
2778,M,186
2779,M,185
2780,F,165
2781,M,173
2782,F,146
2783,F,145
2784,M,188
2785,M,173
2786,F,176
2787,F,145
2788,F,159
2789,F,149
2790,M,176
2791,M,171
2792,M,183
2793,M,165
2794,M,155
2795,M,179
2796,M,186
2797,F,153
2798,F,149
2799,F,158
2800,M,169
2801,M,179
2802,M,182
2803,F,137
2804,M,183
2805,F,163
2806,F,159
2807,M,192
2808,F,152
2809,M,181
2810,M,184
2811,F,140
2812,M,174
2813,M,176
2814,M,184
2815,M,179
2816,M,198
2817,M,173
2818,F,158
2819,F,154
2820,M,181
2821,M,184
2822,M,187
2823,F,163
2824,M,176
2825,F,163
2826,F,176
2827,M,170
2828,F,154
2829,F,161
2830,F,179
2831,M,167
2832,F,164
2833,F,165
2834,M,186
2835,F,173
2836,M,182
2837,M,178
2838,M,184
2839,F,168
2840,F,150
2841,F,164
2842,F,154
2843,F,169
2844,M,173
2845,F,168
2846,F,173
2847,F,155
2848,M,169
2849,M,193
2850,M,140
2851,F,167
2852,M,188
2853,M,174
2854,M,183
2855,M,169
2856,F,140
2857,F,166
2858,F,158
2859,M,184
2860,F,154
2861,F,138
2862,F,171
2863,M,185
2864,M,165
2865,M,173
2866,F,160
2867,F,168
2868,F,154
2869,M,180
2870,M,155
2871,M,183
2872,F,169
2873,F,165
2874,M,178
2875,M,174
2876,F,160
2877,M,173
2878,F,164
2879,F,162
2880,M,199
2881,M,184
2882,M,197
2883,M,166
2884,M,171
2885,F,163
2886,F,150
2887,F,145
2888,F,175
2889,F,163
2890,F,151
2891,F,144
2892,M,164
2893,M,173
2894,M,185
2895,F,154
2896,M,156
2897,M,170
2898,M,185
2899,M,184
2900,M,187
2901,M,197
2902,F,168
2903,F,146
2904,M,175
2905,M,210
2906,M,186
2907,F,156
2908,M,157
2909,M,171
2910,M,186
2911,F,168
2912,F,172
2913,F,150
2914,M,187
2915,F,178
2916,F,144
2917,M,177
2918,F,173
2919,F,167
2920,F,172
2921,F,161
2922,F,171
2923,M,178
2924,F,166
2925,F,169
2926,F,155
2927,M,171
2928,F,146
2929,F,167
2930,F,154
2931,M,186
2932,F,169
2933,M,177
2934,F,158
2935,M,184
2936,F,163
2937,M,182
2938,M,185
2939,F,166
2940,M,171
2941,F,178
2942,F,144
2943,F,160
2944,F,146
2945,M,179
2946,F,152
2947,M,177
2948,M,197
2949,F,172
2950,M,193
2951,M,169
2952,M,160
2953,F,169
2954,F,150
2955,M,164
2956,F,168
2957,F,159
2958,M,180
2959,F,157
2960,F,146
2961,M,175
2962,F,160
2963,F,158
2964,F,152
2965,F,167
2966,F,154
2967,M,180
2968,F,162
2969,M,182
2970,M,179
2971,F,171
2972,M,186
2973,F,167
2974,M,159
2975,M,166
2976,M,177
2977,M,191
2978,F,160
2979,M,173
2980,F,155
2981,F,158
2982,M,180
2983,F,181
2984,F,151
2985,M,178
2986,F,141
2987,M,177
2988,F,164
2989,F,182
2990,F,168
2991,M,178
2992,M,174
2993,F,146
2994,F,159
2995,F,152
2996,F,169
2997,M,190
2998,M,164
2999,F,168
3000,M,173
3001,M,183
3002,F,138
3003,M,189
3004,F,177
3005,M,184
3006,F,158
3007,F,163
3008,F,161
3009,F,165
3010,M,175
3011,F,153
3012,M,182
3013,F,162
3014,F,169
3015,M,187
3016,F,176
3017,F,171
3018,M,191
3019,M,180
3020,F,160
3021,F,157
3022,M,177
3023,M,173
3024,F,148
3025,M,164
3026,F,166
3027,M,183
3028,M,182
3029,F,144
3030,M,183
3031,F,144
3032,M,182
3033,F,167
3034,F,162
3035,F,146
3036,F,138
3037,F,157
3038,F,150
3039,F,166
3040,F,153
3041,M,176
3042,M,181
3043,M,181
3044,F,174
3045,M,180
3046,F,178
3047,F,157
3048,F,152
3049,M,185
3050,M,177
3051,M,165
3052,M,186
3053,F,176
3054,F,154
3055,M,183
3056,M,190
3057,F,167
3058,M,182
3059,F,180
3060,M,169
3061,F,156
3062,F,156
3063,M,166
3064,M,180
3065,F,137
3066,F,146
3067,F,153
3068,M,170
3069,F,151
3070,M,182
3071,F,172
3072,F,149
3073,F,152
3074,M,178
3075,F,176
3076,M,199
3077,M,177
3078,M,183
3079,F,166
3080,M,171
3081,F,165
3082,F,173
3083,M,175
3084,M,173
3085,M,163
3086,M,171
3087,F,173
3088,M,190
3089,M,172
3090,F,143
3091,M,181
3092,M,189
3093,M,188
3094,F,147
3095,F,161
3096,F,152
3097,F,163
3098,M,186
3099,F,150
3100,M,190
3101,F,154
3102,F,158
3103,F,156
3104,F,161
3105,M,173
3106,M,172
3107,F,142
3108,M,161
3109,M,177
3110,F,171
3111,F,144
3112,F,150
3113,M,182
3114,F,185
3115,M,187
3116,M,178
3117,F,158
3118,M,180
3119,F,162
3120,M,203
3121,M,184
3122,M,173
3123,F,139
3124,M,181
3125,F,162
3126,F,172
3127,M,175
3128,F,173
3129,F,171
3130,M,186
3131,M,188
3132,F,142
3133,F,151
3134,M,164
3135,M,188
3136,M,179
3137,M,169
3138,M,184
3139,F,150
3140,F,157
3141,M,177
3142,M,178
3143,F,158
3144,F,147
3145,M,205
3146,M,202
3147,F,138
3148,F,149
3149,F,164
3150,F,158
3151,F,146
3152,M,182
3153,F,155
3154,F,163
3155,F,163
3156,F,148
3157,F,160
3158,M,205
3159,F,154
3160,M,174
3161,M,182
3162,F,165
3163,F,154
3164,M,187
3165,F,150
3166,F,155
3167,F,166
3168,F,166
3169,M,193
3170,F,182
3171,F,157
3172,M,179
3173,F,163
3174,F,169
3175,F,161
3176,F,163
3177,M,167
3178,M,185
3179,F,154
3180,F,162
3181,M,179
3182,M,184
3183,M,193
3184,M,177
3185,F,158
3186,F,158
3187,F,166
3188,M,167
3189,F,151
3190,F,168
3191,F,175
3192,M,167
3193,F,154
3194,F,176
3195,F,160
3196,M,171
3197,F,173
3198,F,155
3199,F,149
3200,F,154
3201,M,173
3202,M,197
3203,M,166
3204,F,131
3205,F,163
3206,F,152
3207,M,183
3208,F,153
3209,F,147
3210,F,164
3211,F,150
3212,F,153
3213,F,165
3214,F,163
3215,M,188
3216,M,182
3217,F,167
3218,M,184
3219,M,185
3220,F,150
3221,M,166
3222,M,168
3223,F,156
3224,F,162
3225,F,160
3226,F,143
3227,M,175
3228,M,188
3229,F,155
3230,F,167
3231,M,169
3232,F,169
3233,M,181
3234,M,165
3235,F,160
3236,F,164
3237,M,178
3238,M,194
3239,M,173
3240,F,146
3241,M,181
3242,F,174
3243,M,174
3244,F,157
3245,F,158
3246,M,178
3247,F,150
3248,F,160
3249,M,181
3250,M,180
3251,F,154
3252,M,187
3253,M,205
3254,M,188
3255,F,155
3256,F,146
3257,M,185
3258,M,175
3259,M,167
3260,M,168
3261,F,156
3262,F,163
3263,F,158
3264,M,184
3265,F,164
3266,F,155
3267,M,204
3268,F,155
3269,M,186
3270,M,191
3271,M,182
3272,F,172
3273,F,172
3274,M,193
3275,F,173
3276,M,191
3277,F,170
3278,M,184
3279,F,157
3280,F,178
3281,M,189
3282,M,189
3283,F,161
3284,F,176
3285,M,194
3286,M,177
3287,F,164
3288,M,173
3289,M,174
3290,M,178
3291,F,145
3292,F,164
3293,M,158
3294,F,169
3295,F,151
3296,M,189
3297,F,168
3298,M,160
3299,F,174
3300,F,157
3301,F,142
3302,M,177
3303,F,157
3304,F,154
3305,M,175
3306,F,158
3307,M,185
3308,F,172
3309,F,166
3310,M,179
3311,F,164
3312,M,180
3313,M,170
3314,M,164
3315,M,178
3316,F,159
3317,M,172
3318,F,179
3319,M,173
3320,M,187
3321,M,189
3322,F,148
3323,F,148
3324,F,166
3325,M,177
3326,M,182
3327,M,166
3328,F,167
3329,M,175
3330,M,185
3331,F,166
3332,M,179
3333,F,163
3334,M,184
3335,F,150
3336,M,165
3337,F,149
3338,M,176
3339,M,180
3340,M,179
3341,F,166
3342,M,160
3343,M,193
3344,F,146
3345,F,154
3346,M,177
3347,F,143
3348,F,159
3349,M,172
3350,M,178
3351,M,187
3352,F,184
3353,M,195
3354,F,170
3355,M,194
3356,M,176
3357,F,164
3358,M,169
3359,M,191
3360,M,171
3361,M,182
3362,M,185
3363,M,174
3364,F,158
3365,M,186
3366,M,166
3367,F,177
3368,F,151
3369,F,177
3370,M,183
3371,M,191
3372,F,166
3373,F,166
3374,M,171
3375,M,181
3376,M,177
3377,M,185
3378,F,170
3379,M,177
3380,M,184
3381,M,166
3382,M,173
3383,F,152
3384,M,171
3385,M,183
3386,M,175
3387,F,175
3388,F,159
3389,M,188
3390,F,165
3391,F,156
3392,M,178
3393,F,168
3394,F,160
3395,F,146
3396,F,175
3397,M,178
3398,F,147
3399,F,149
3400,F,143
3401,F,162
3402,M,171
3403,M,166
3404,F,160
3405,M,158
3406,F,150
3407,F,149
3408,F,157
3409,M,178
3410,M,179
3411,M,176
3412,F,146
3413,M,182
3414,F,153
3415,F,174
3416,F,148
3417,M,200
3418,F,165
3419,M,176
3420,M,176
3421,M,174
3422,F,150
3423,M,176
3424,M,184
3425,F,165
3426,M,202
3427,F,170
3428,M,162
3429,M,178
3430,F,150
3431,F,159
3432,F,179
3433,F,137
3434,M,186
3435,F,164
3436,M,207
3437,F,166
3438,F,165
3439,F,159
3440,M,178
3441,M,189
3442,M,197
3443,M,165
3444,F,186
3445,M,170
3446,F,160
3447,F,159
3448,F,168
3449,F,163
3450,F,178
3451,M,198
3452,M,164
3453,F,161
3454,M,177
3455,M,188
3456,M,186
3457,F,166
3458,F,168
3459,M,179
3460,M,196
3461,F,162
3462,F,160
3463,M,171
3464,M,181
3465,M,182
3466,F,141
3467,F,181
3468,F,156
3469,M,192
3470,F,136
3471,F,178
3472,M,171
3473,M,171
3474,F,163
3475,M,177
3476,F,169
3477,M,168
3478,F,161
3479,M,190
3480,M,177
3481,M,171
3482,M,182
3483,M,169
3484,M,159
3485,F,138
3486,M,169
3487,F,168
3488,F,163
3489,F,168
3490,M,181
3491,M,181
3492,M,194
3493,M,176
3494,M,182
3495,M,180
3496,M,194
3497,M,184
3498,M,160
3499,M,185
3500,M,185
3501,M,188
3502,F,147
3503,F,170
3504,M,173
3505,F,161
3506,M,169
3507,M,186
3508,M,168
3509,M,173
3510,M,178
3511,M,183
3512,F,156
3513,M,176
3514,M,184
3515,F,155
3516,M,195
3517,M,174
3518,F,164
3519,F,162
3520,M,185
3521,F,154
3522,F,157
3523,M,176
3524,M,175
3525,F,176
3526,M,177
3527,F,148
3528,F,152
3529,F,167
3530,F,158
3531,F,159
3532,F,151
3533,M,171
3534,M,190
3535,M,200
3536,M,203
3537,M,177
3538,M,183
3539,M,163
3540,F,157
3541,M,176
3542,F,151
3543,F,163
3544,F,153
3545,F,165
3546,F,164
3547,M,176
3548,M,167
3549,F,161
3550,M,173
3551,M,158
3552,F,141
3553,F,163
3554,F,158
3555,M,168
3556,M,175
3557,M,181
3558,M,178
3559,F,167
3560,F,154
3561,M,175
3562,M,194
3563,M,156
3564,M,191
3565,M,173
3566,F,166
3567,F,162
3568,F,156
3569,M,172
3570,M,162
3571,M,182
3572,M,171
3573,M,184
3574,M,186
3575,F,163
3576,F,163
3577,F,156
3578,F,161
3579,M,179
3580,F,157
3581,F,160
3582,M,197
3583,F,159
3584,F,166
3585,F,168
3586,F,160
3587,F,160
3588,M,170
3589,F,155
3590,M,189
3591,M,184
3592,F,172
3593,M,179
3594,F,137
3595,F,172
3596,M,188
3597,M,201
3598,M,192
3599,M,176
3600,M,188
3601,M,177
3602,M,183
3603,F,161
3604,M,175
3605,F,153
3606,F,136
3607,F,149
3608,F,146
3609,M,200
3610,M,172
3611,F,160
3612,M,190
3613,M,195
3614,F,164
3615,F,158
3616,F,172
3617,F,151
3618,M,162
3619,F,165
3620,F,149
3621,M,189
3622,F,153
3623,M,180
3624,M,172
3625,F,176
3626,F,163
3627,M,180
3628,F,174
3629,F,166
3630,F,152
3631,F,144
3632,F,165
3633,M,190
3634,M,165
3635,M,185
3636,M,167
3637,M,179
3638,F,161
3639,F,183
3640,F,176
3641,M,184
3642,F,151
3643,M,194
3644,M,168
3645,F,155
3646,M,185
3647,M,167
3648,M,195
3649,F,156
3650,M,167
3651,M,186
3652,F,174
3653,M,155
3654,F,126
3655,F,173
3656,F,162
3657,M,172
3658,M,177
3659,M,182
3660,F,165
3661,F,154
3662,M,185
3663,M,184
3664,F,148
3665,F,152
3666,F,144
3667,F,169
3668,F,153
3669,F,152
3670,F,172
3671,M,187
3672,M,168
3673,F,159
3674,M,197
3675,M,189
3676,F,179
3677,F,143
3678,M,182
3679,F,160
3680,F,146
3681,F,169
3682,M,186
3683,M,176
3684,M,176
3685,M,173
3686,M,184
3687,F,180
3688,F,173
3689,F,157
3690,M,194
3691,F,146
3692,F,156
3693,M,191
3694,F,154
3695,M,171
3696,M,171
3697,F,151
3698,F,162
3699,M,195
3700,F,162
3701,M,178
3702,M,164
3703,F,142
3704,F,148
3705,M,187
3706,F,158
3707,M,170
3708,F,168
3709,F,150
3710,M,182
3711,F,161
3712,F,173
3713,M,186
3714,M,201
3715,F,164
3716,F,148
3717,F,167
3718,F,173
3719,M,192
3720,M,170
3721,M,171
3722,F,165
3723,F,161
3724,M,170
3725,M,178
3726,M,178
3727,F,161
3728,M,180
3729,M,177
3730,F,170
3731,F,166
3732,M,178
3733,M,176
3734,F,161
3735,M,204
3736,M,169
3737,M,189
3738,F,169
3739,F,154
3740,F,163
3741,F,147
3742,F,156
3743,F,158
3744,M,181
3745,M,167
3746,M,176
3747,M,190
3748,F,169
3749,M,180
3750,F,155
3751,M,198
3752,F,155
3753,M,167
3754,F,151
3755,M,183
3756,M,177
3757,F,166
3758,M,189
3759,F,165
3760,M,191
3761,F,171
3762,F,144
3763,M,183
3764,F,159
3765,F,161
3766,F,165
3767,F,157
3768,F,156
3769,F,153
3770,F,165
3771,M,186
3772,F,155
3773,F,172
3774,M,177
3775,M,173
3776,F,168
3777,F,165
3778,M,159
3779,F,172
3780,F,151
3781,F,155
3782,F,161
3783,M,175
3784,M,185
3785,F,147
3786,F,149
3787,F,156
3788,M,182
3789,M,176
3790,M,173
3791,F,169
3792,F,151
3793,M,191
3794,F,147
3795,M,164
3796,M,176
3797,F,160
3798,F,139
3799,F,152
3800,M,185
3801,F,150
3802,M,182
3803,M,175
3804,F,152
3805,M,190
3806,F,147
3807,M,202
3808,F,173
3809,F,158
3810,M,190
3811,F,167
3812,F,155
3813,M,176
3814,F,144
3815,F,152
3816,M,187
3817,F,151
3818,M,185
3819,F,168
3820,F,177
3821,M,171
3822,M,171
3823,M,198
3824,F,149
3825,M,184
3826,F,156
3827,F,135
3828,F,179
3829,M,185
3830,M,170
3831,F,164
3832,F,155
3833,M,189
3834,F,158
3835,M,188
3836,F,156
3837,F,173
3838,F,186
3839,F,142
3840,M,198
3841,M,183
3842,M,174
3843,F,160
3844,M,185
3845,M,178
3846,F,153
3847,F,152
3848,F,151
3849,M,199
3850,F,156
3851,M,183
3852,M,173
3853,F,163
3854,M,184
3855,M,174
3856,M,168
3857,M,194
3858,M,179
3859,F,154
3860,F,150
3861,F,157
3862,F,160
3863,F,166
3864,M,193
3865,M,177
3866,M,172
3867,M,165
3868,F,142
3869,M,163
3870,F,144
3871,F,183
3872,M,185
3873,M,165
3874,M,192
3875,F,170
3876,M,170
3877,F,161
3878,F,166
3879,M,200
3880,F,157
3881,F,142
3882,F,157
3883,M,181
3884,M,179
3885,F,155
3886,M,179
3887,F,167
3888,F,140
3889,F,144
3890,M,178
3891,M,159
3892,M,192
3893,M,162
3894,F,162
3895,F,175
3896,F,150
3897,F,143
3898,M,179
3899,M,168
3900,F,144
3901,M,156
3902,M,177
3903,F,146
3904,F,173
3905,M,189
3906,M,172
3907,M,188
3908,F,176
3909,F,171
3910,F,171
3911,M,171
3912,M,188
3913,F,173
3914,M,191
3915,M,191
3916,F,161
3917,F,173
3918,M,170
3919,M,186
3920,F,156
3921,M,188
3922,F,161
3923,F,163
3924,M,188
3925,F,165
3926,F,166
3927,F,150
3928,F,161
3929,F,163
3930,M,179
3931,M,176
3932,F,182
3933,F,166
3934,F,152
3935,F,174
3936,M,181
3937,M,194
3938,F,146
3939,F,171
3940,F,177
3941,M,186
3942,F,147
3943,M,165
3944,M,176
3945,F,149
3946,M,178
3947,M,178
3948,F,147
3949,F,145
3950,M,188
3951,M,177
3952,M,164
3953,M,158
3954,M,174
3955,M,193
3956,F,154
3957,M,190
3958,F,142
3959,F,161
3960,F,149
3961,M,186
3962,M,185
3963,M,196
3964,F,176
3965,M,184
3966,M,175
3967,F,160
3968,F,145
3969,F,166
3970,F,161
3971,F,142
3972,F,151
3973,F,160
3974,F,166
3975,M,185
3976,M,175
3977,F,156
3978,F,161
3979,F,170
3980,F,153
3981,F,152
3982,F,153
3983,M,171
3984,M,200
3985,M,171
3986,M,174
3987,F,168
3988,M,169
3989,M,165
3990,F,165
3991,M,182
3992,M,182
3993,F,159
3994,M,176
3995,M,189
3996,F,145
3997,M,179
3998,M,187
3999,M,160
4000,M,204
4001,M,184
4002,F,172
4003,F,149
4004,F,151
4005,F,154
4006,F,164
4007,M,208
4008,M,191
4009,F,161
4010,M,191
4011,M,186
4012,M,197
4013,F,168
4014,F,160
4015,M,175
4016,F,142
4017,F,163
4018,M,161
4019,F,153
4020,F,161
4021,M,181
4022,F,151
4023,F,163
4024,M,184
4025,F,152
4026,F,164
4027,F,170
4028,F,153
4029,M,189
4030,M,177
4031,M,193
4032,F,147
4033,M,180
4034,F,164
4035,M,184
4036,F,178
4037,M,191
4038,M,181
4039,M,186
4040,M,198
4041,F,169
4042,M,174
4043,F,136
4044,M,182
4045,M,168
4046,M,183
4047,F,165
4048,M,187
4049,M,166
4050,F,171
4051,F,174
4052,M,194
4053,F,150
4054,M,177
4055,F,159
4056,M,183
4057,F,162
4058,F,155
4059,F,169
4060,M,161
4061,F,155
4062,M,167
4063,F,173
4064,M,174
4065,F,154
4066,F,165
4067,F,160
4068,F,169
4069,M,164
4070,M,184
4071,M,183
4072,M,180
4073,M,182
4074,M,182
4075,F,158
4076,M,173
4077,M,158
4078,F,172
4079,M,187
4080,M,175
4081,M,168
4082,M,167
4083,F,154
4084,F,164
4085,M,169
4086,M,166
4087,M,160
4088,M,190
4089,F,167
4090,M,180
4091,M,170
4092,M,185
4093,F,153
4094,M,179
4095,M,175
4096,M,191
4097,M,176
4098,M,177
4099,F,153
4100,M,187
4101,F,179
4102,M,178
4103,F,153
4104,M,192
4105,F,156
4106,F,164
4107,M,173
4108,F,162
4109,M,191
4110,F,155
4111,M,187
4112,M,201
4113,F,146
4114,F,171
4115,F,169
4116,M,183
4117,M,174
4118,F,175
4119,M,174
4120,M,181
4121,M,178
4122,M,181
4123,F,161
4124,M,175
4125,M,178
4126,F,164
4127,M,185
4128,F,157
4129,F,158
4130,F,156
4131,F,162
4132,F,146
4133,M,193
4134,F,160
4135,F,158
4136,M,181
4137,M,177
4138,F,159
4139,M,191
4140,F,166
4141,M,183
4142,F,166
